blink_rate,gaze_score,head_deviation,focus_label
0.0,100.0,1.4,4
0.0,100.0,2.7,4
0.0,100.0,2.1,4
0.0,100.0,1.9,4
0.0,100.0,2.6,4
0.0,100.0,1.9,4
0.0,100.0,0.7,4
0.0,100.0,1.5,4
0.0,100.0,0.7,4
0.0,100.0,1.3,4
0.0,100.0,1.3,4
0.0,100.0,0.5,4
0.0,100.0,0.0,4
0.0,100.0,0.3,4
0.0,100.0,0.6,4
0.0,100.0,1.4,4
0.0,100.0,0.6,4
0.0,100.0,0.6,4
0.0,100.0,2.1,4
0.0,100.0,1.7,4
0.0,100.0,2.0,4
0.0,100.0,1.6,4
0.0,100.0,0.3,4
0.0,100.0,1.3,4
0.0,100.0,1.2,4
0.0,100.0,1.6,4
0.0,100.0,0.3,4
0.0,100.0,1.1,4
0.0,100.0,1.5,4
0.0,100.0,1.7,4
0.0,100.0,0.2,4
0.0,100.0,1.0,4
0.0,100.0,2.0,4
0.0,100.0,0.2,4
0.0,100.0,0.7,4
0.0,100.0,1.1,4
0.0,100.0,0.9,4
0.0,100.0,0.4,4
0.0,100.0,1.4,4
0.0,100.0,1.4,4
0.0,100.0,2.1,4
0.0,100.0,0.7,4
0.0,100.0,0.1,4
0.0,100.0,1.4,4
0.0,100.0,0.8,4
0.0,100.0,1.9,4
0.0,100.0,0.7,4
0.0,100.0,1.2,4
0.0,100.0,0.8,4
0.0,100.0,0.1,4
0.0,100.0,1.5,4
0.0,100.0,0.6,4
0.0,100.0,1.4,4
0.0,100.0,2.0,4
0.0,100.0,1.6,4
0.0,100.0,1.9,4
0.0,100.0,1.4,4
0.0,100.0,1.3,4
0.0,100.0,1.6,4
0.0,100.0,1.7,4
0.0,100.0,1.0,4
0.0,100.0,0.4,4
0.0,100.0,1.1,4
0.0,100.0,1.6,4
0.0,100.0,2.3,4
0.0,100.0,0.6,4
0.0,100.0,0.5,4
0.0,100.0,0.4,4
0.0,100.0,0.3,4
0.0,100.0,0.9,4
0.0,100.0,1.0,4
0.0,100.0,1.8,4
0.0,100.0,1.8,4
0.0,100.0,0.3,4
0.0,100.0,1.9,4
0.0,100.0,0.6,4
0.0,100.0,0.1,4
0.0,100.0,1.2,4
0.0,100.0,0.2,4
0.0,100.0,0.5,4
0.0,100.0,2.0,4
0.0,100.0,0.6,4
0.0,100.0,1.0,4
0.0,100.0,2.0,4
0.0,100.0,0.1,4
0.0,100.0,0.6,4
0.0,100.0,0.5,4
0.0,100.0,1.2,4
0.0,100.0,1.1,4
0.0,100.0,2.9,4
0.0,100.0,0.5,4
0.0,100.0,4.0,4
0.0,100.0,2.8,4
0.0,100.0,1.8,4
0.0,100.0,0.5,4
0.0,100.0,2.2,4
0.0,100.0,0.9,4
0.0,100.0,1.0,4
0.0,100.0,1.7,4
0.0,100.0,0.8,4
0.0,100.0,2.1,4
0.0,100.0,0.9,4
0.0,100.0,1.2,4
0.0,100.0,0.3,4
0.0,100.0,1.2,4
0.0,100.0,1.1,4
0.0,100.0,0.7,4
0.0,100.0,0.9,4
0.0,100.0,0.1,4
0.0,100.0,1.4,4
0.0,100.0,0.6,4
0.0,100.0,0.1,4
0.0,100.0,1.3,4
0.0,100.0,1.2,4
0.0,100.0,0.3,4
0.0,100.0,1.1,4
0.0,100.0,0.9,4
0.0,100.0,1.5,4
0.0,100.0,1.5,4
0.0,100.0,0.1,4
0.0,100.0,0.3,4
0.0,100.0,0.7,4
0.0,100.0,0.4,4
0.0,100.0,1.9,4
0.0,100.0,1.8,4
0.0,100.0,1.2,4
0.0,100.0,1.4,4
0.0,100.0,2.0,4
0.0,100.0,2.1,4
0.0,100.0,1.7,4
0.0,100.0,1.6,4
0.0,100.0,0.9,4
0.0,100.0,1.7,4
0.0,100.0,1.4,4
0.0,100.0,2.0,4
0.0,100.0,2.0,4
2.55,100.0,1.4,4
2.55,100.0,1.8,4
2.54,100.0,1.4,4
2.53,100.0,0.8,4
2.53,100.0,0.4,4
2.52,100.0,1.1,4
2.51,100.0,1.5,4
2.51,100.0,1.6,4
2.5,100.0,0.4,4
2.5,100.0,0.4,4
2.49,100.0,1.9,4
2.48,100.0,1.9,4
2.48,100.0,3.6,4
2.47,100.0,4.5,4
2.46,100.0,5.4,4
2.46,100.0,5.6,4
2.45,100.0,7.0,4
2.45,100.0,6.2,4
2.44,100.0,6.9,4
2.43,100.0,8.1,4
2.43,100.0,6.6,4
2.42,100.0,7.7,4
2.42,100.0,7.3,4
2.41,100.0,6.1,4
2.41,100.0,4.6,4
2.4,100.0,6.0,4
2.39,100.0,5.9,4
2.39,100.0,4.8,4
2.38,100.0,5.3,4
2.38,100.0,4.7,4
2.37,100.0,5.5,4
2.37,100.0,5.8,4
2.36,100.0,6.4,4
2.35,100.0,5.8,4
2.35,100.0,5.7,4
2.34,100.0,4.7,4
2.34,100.0,4.5,4
2.33,100.0,6.0,4
2.33,100.0,4.9,4
2.32,100.0,4.4,4
2.32,100.0,3.9,4
2.31,100.0,4.3,4
2.31,100.0,5.4,4
2.3,100.0,5.2,4
2.3,100.0,5.0,4
2.29,100.0,5.8,4
2.28,100.0,4.1,4
2.28,100.0,4.3,4
2.27,100.0,4.7,4
2.27,100.0,4.8,4
2.26,100.0,5.3,4
2.26,100.0,5.6,4
2.25,100.0,5.3,4
2.25,100.0,5.7,4
2.24,100.0,7.4,4
4.48,100.0,7.5,4
4.47,100.0,6.8,4
4.46,100.0,7.2,4
4.45,100.0,7.6,4
4.44,100.0,6.7,4
4.43,100.0,7.5,4
4.42,100.0,6.5,4
4.41,100.0,6.3,4
4.4,100.0,6.8,4
4.39,100.0,4.7,4
4.38,100.0,5.0,4
4.37,100.0,5.0,4
4.36,100.0,3.8,4
4.35,100.0,2.9,4
4.34,100.0,2.8,4
4.33,100.0,3.1,4
4.32,100.0,2.3,4
4.31,100.0,2.4,4
4.3,100.0,2.1,4
4.3,100.0,2.2,4
4.29,100.0,2.1,4
4.28,100.0,3.4,4
4.27,100.0,2.8,4
4.26,100.0,3.0,4
4.25,100.0,2.4,4
4.24,100.0,1.0,4
4.23,100.0,3.9,4
4.22,100.0,0.8,4
4.21,100.0,3.6,4
4.2,100.0,3.7,4
4.2,100.0,1.1,4
4.19,100.0,1.7,4
6.27,100.0,2.6,4
6.25,100.0,2.1,4
6.24,100.0,3.0,4
6.23,100.0,1.9,4
6.22,100.0,1.7,4
6.2,100.0,1.2,4
6.19,100.0,1.8,4
6.18,100.0,2.1,4
6.16,100.0,1.4,4
6.15,100.0,0.8,4
6.14,100.0,1.6,4
6.13,100.0,0.2,4
6.11,100.0,1.5,4
6.1,100.0,1.9,4
6.09,100.0,1.4,4
6.08,100.0,1.5,4
6.07,100.0,1.5,4
6.05,100.0,2.6,4
6.04,100.0,2.5,4
6.03,100.0,2.3,4
6.02,100.0,1.8,4
6.0,100.0,2.7,4
5.99,100.0,1.7,4
5.98,100.0,2.6,4
5.97,100.0,1.9,4
5.96,100.0,2.4,4
5.95,100.0,3.5,4
5.93,100.0,2.0,4
5.92,100.0,2.5,4
5.91,100.0,3.3,4
5.9,100.0,2.5,4
5.89,100.0,3.0,4
5.88,100.0,1.8,4
5.86,100.0,2.6,4
5.85,100.0,2.7,4
5.84,100.0,2.8,4
5.83,100.0,2.6,4
5.82,100.0,1.6,4
5.81,100.0,3.1,4
5.8,100.0,2.3,4
5.78,100.0,4.6,4
5.77,100.0,3.2,4
5.76,100.0,3.8,4
5.75,100.0,4.9,4
5.74,100.0,5.1,4
5.73,100.0,5.6,4
5.72,100.0,5.3,4
5.71,100.0,7.3,4
7.6,100.0,6.9,4
7.58,100.0,6.5,4
7.57,100.0,6.7,4
9.44,100.0,6.9,4
9.42,100.0,7.4,4
9.4,100.0,7.7,4
9.39,100.0,8.3,4
9.37,100.0,7.9,4
9.35,100.0,7.7,4
9.33,100.0,6.2,4
9.32,100.0,6.1,4
9.3,100.0,4.8,4
9.28,100.0,3.2,4
9.27,100.0,3.3,4
9.25,100.0,2.5,4
9.23,100.0,1.8,4
9.21,100.0,1.3,4
9.2,100.0,1.2,4
9.18,100.0,0.9,4
9.16,100.0,0.8,4
9.15,100.0,0.1,4
9.13,100.0,1.2,4
9.11,100.0,0.3,4
9.1,100.0,1.6,4
9.08,100.0,1.2,4
9.06,100.0,0.9,4
9.05,100.0,1.0,4
9.03,100.0,0.7,4
9.01,100.0,0.1,4
9.0,100.0,0.0,4
8.98,100.0,1.3,4
8.97,100.0,0.7,4
8.95,100.0,0.8,4
8.93,100.0,0.2,4
8.92,100.0,0.5,4
8.9,100.0,0.0,4
8.89,100.0,0.5,4
8.87,100.0,0.1,4
8.86,100.0,0.1,4
8.84,100.0,1.1,4
8.82,100.0,1.2,4
8.81,100.0,0.5,4
8.79,100.0,1.7,4
8.78,100.0,1.2,4
8.76,100.0,0.9,4
8.75,100.0,2.1,4
8.73,100.0,1.6,4
8.72,100.0,1.6,4
8.7,100.0,0.4,4
8.69,100.0,1.1,4
8.67,100.0,0.4,4
8.66,100.0,1.3,4
8.64,100.0,1.1,4
8.63,100.0,0.6,4
8.61,100.0,1.3,4
10.32,100.0,1.9,4
10.3,100.0,0.2,4
10.28,100.0,2.3,4
10.26,100.0,1.2,4
10.25,100.0,1.7,4
10.23,100.0,2.8,4
10.21,100.0,2.8,4
10.19,100.0,0.9,4
10.18,100.0,2.0,4
10.16,100.0,1.7,4
10.14,100.0,1.3,4
10.13,100.0,1.4,4
10.11,100.0,1.3,4
10.09,100.0,1.9,4
10.07,100.0,1.0,4
10.06,100.0,0.5,4
10.04,100.0,0.6,4
10.02,100.0,1.0,4
10.01,100.0,0.5,4
9.99,100.0,0.6,4
9.97,100.0,0.6,4
9.96,100.0,0.1,4
9.94,100.0,0.5,4
9.92,100.0,0.7,4
9.91,100.0,0.6,4
9.89,100.0,1.5,4
9.88,100.0,0.2,4
9.86,100.0,0.5,4
9.84,100.0,0.6,4
9.83,100.0,0.1,4
9.81,100.0,1.0,4
9.79,100.0,0.2,4
9.78,100.0,0.8,4
9.76,100.0,0.4,4
9.75,100.0,0.1,4
9.73,100.0,0.1,4
9.72,100.0,1.1,4
9.7,100.0,0.2,4
9.68,100.0,1.0,4
9.67,100.0,1.6,4
9.65,100.0,0.1,4
9.64,100.0,1.1,4
9.62,100.0,0.3,4
9.61,100.0,0.1,4
9.59,100.0,0.1,4
9.58,100.0,0.4,4
9.56,100.0,0.0,4
9.55,100.0,1.5,4
9.53,100.0,1.1,4
9.52,100.0,1.2,4
9.5,100.0,0.7,4
9.49,100.0,1.1,4
9.47,100.0,1.3,4
9.46,100.0,0.3,4
9.44,100.0,0.2,4
9.43,100.0,0.4,4
9.41,100.0,0.2,4
9.4,100.0,0.3,4
9.38,100.0,0.7,4
9.37,100.0,1.1,4
9.35,100.0,1.0,4
9.34,100.0,1.0,4
9.32,100.0,2.0,4
9.31,100.0,0.0,4
9.29,100.0,1.3,4
9.28,100.0,0.0,4
9.27,100.0,2.4,4
9.25,100.0,1.7,4
9.24,100.0,1.3,4
9.22,100.0,1.5,4
9.21,100.0,0.2,4
9.19,100.0,1.0,4
9.18,100.0,0.8,4
9.17,100.0,1.1,4
9.15,100.0,0.7,4
9.14,100.0,0.3,4
9.12,100.0,0.4,4
9.11,100.0,0.5,4
9.1,100.0,0.4,4
9.08,100.0,0.3,4
9.07,100.0,1.7,4
9.06,100.0,0.7,4
9.04,100.0,0.6,4
9.03,100.0,0.1,4
9.02,100.0,0.2,4
9.0,100.0,0.3,4
8.99,100.0,0.2,4
8.97,100.0,0.5,4
10.45,100.0,0.2,4
10.44,100.0,0.6,4
10.42,100.0,0.2,4
10.41,100.0,0.8,4
10.39,100.0,0.1,4
10.38,100.0,0.7,4
10.36,100.0,0.6,4
10.35,100.0,1.0,4
10.33,100.0,1.1,4
10.32,100.0,0.7,4
10.3,100.0,0.1,4
10.29,100.0,1.3,4
10.27,100.0,0.3,4
10.26,100.0,1.2,4
10.24,100.0,0.1,4
10.23,100.0,0.1,4
10.21,100.0,0.9,4
10.2,100.0,0.3,4
10.18,100.0,1.3,4
10.17,100.0,1.3,4
10.15,100.0,0.5,4
10.14,100.0,1.2,4
10.12,100.0,0.5,4
10.11,100.0,0.9,4
10.09,100.0,0.7,4
10.08,100.0,0.3,4
10.06,100.0,0.2,4
10.05,100.0,0.6,4
10.04,100.0,1.4,4
10.02,100.0,1.2,4
10.01,100.0,0.2,4
9.99,100.0,0.6,4
9.98,100.0,0.1,4
9.96,100.0,0.2,4
9.95,100.0,0.6,4
9.94,100.0,0.7,4
9.92,100.0,1.3,4
9.91,100.0,1.0,4
9.89,100.0,0.1,4
9.88,100.0,0.2,4
9.87,100.0,0.2,4
9.85,100.0,0.5,4
9.84,100.0,0.7,4
9.82,100.0,0.3,4
9.81,100.0,0.6,4
9.8,100.0,0.3,4
9.78,100.0,0.3,4
9.77,100.0,0.0,4
9.76,100.0,1.1,4
9.74,100.0,1.1,4
9.73,100.0,0.7,4
9.72,100.0,0.7,4
9.7,100.0,0.8,4
9.69,100.0,0.1,4
9.68,100.0,0.5,4
9.66,100.0,0.1,4
9.65,100.0,0.3,4
9.64,100.0,0.4,4
9.62,100.0,0.5,4
9.61,100.0,0.3,4
9.6,100.0,1.1,4
9.58,100.0,0.3,4
9.57,100.0,0.5,4
9.56,100.0,0.3,4
9.54,100.0,0.5,4
9.53,100.0,0.5,4
10.88,100.0,0.8,4
10.86,100.0,0.9,4
10.85,100.0,0.9,4
10.83,100.0,1.4,4
10.82,100.0,1.6,4
10.8,100.0,0.8,4
10.79,100.0,0.5,4
10.77,100.0,1.8,4
10.76,100.0,1.3,4
10.75,100.0,0.8,4
10.73,100.0,1.3,4
10.72,100.0,1.2,4
10.7,100.0,0.7,4
10.69,100.0,0.3,4
10.67,100.0,1.5,4
10.66,100.0,0.4,4
10.65,100.0,2.1,4
10.63,100.0,0.7,4
10.62,100.0,0.6,4
10.6,100.0,1.5,4
10.59,100.0,0.6,4
10.58,100.0,1.7,4
10.56,100.0,0.1,4
10.55,100.0,0.8,4
10.53,100.0,0.7,4
10.52,100.0,0.3,4
10.51,100.0,1.0,4
10.49,100.0,1.6,4
10.48,100.0,0.1,4
10.46,100.0,1.4,4
10.45,100.0,1.3,4
10.44,100.0,2.5,4
10.42,100.0,0.6,4
10.41,100.0,1.6,4
10.4,100.0,0.8,4
10.38,100.0,2.0,4
10.37,100.0,1.9,4
10.36,100.0,1.8,4
10.34,100.0,2.0,4
10.33,100.0,3.2,4
10.32,100.0,2.0,4
10.3,100.0,3.1,4
10.29,100.0,2.6,4
10.28,100.0,1.7,4
10.26,100.0,2.4,4
10.25,100.0,1.1,4
10.24,100.0,2.0,4
10.22,100.0,0.8,4
10.21,100.0,0.8,4
10.2,100.0,1.8,4
10.18,100.0,2.6,4
10.17,100.0,1.4,4
10.16,100.0,1.3,4
10.15,100.0,1.8,4
10.13,100.0,1.8,4
10.12,100.0,2.5,4
10.11,100.0,2.1,4
10.09,100.0,2.3,4
10.08,100.0,1.3,4
10.07,100.0,1.7,4
10.06,100.0,1.7,4
10.04,100.0,1.9,4
10.03,100.0,2.5,4
10.02,100.0,1.4,4
10.01,100.0,1.9,4
9.99,100.0,1.3,4
9.98,100.0,2.5,4
9.97,100.0,1.7,4
9.96,100.0,2.4,4
9.94,100.0,1.6,4
9.93,100.0,1.0,4
9.92,100.0,2.6,4
9.91,100.0,0.5,4
