blink_rate,gaze_score,head_deviation,focus_label
0.0,100.0,11.2,3
0.0,100.0,11.3,3
0.0,100.0,9.3,3
0.0,100.0,9.3,3
0.0,100.0,8.9,3
0.0,100.0,8.3,3
0.0,100.0,7.1,3
0.0,100.0,8.2,3
0.0,100.0,7.7,3
0.0,100.0,7.9,3
0.0,100.0,8.2,3
0.0,100.0,6.1,3
0.0,100.0,6.0,3
0.0,100.0,5.5,3
0.0,100.0,4.1,3
0.0,100.0,5.8,3
0.0,100.0,4.9,3
0.0,100.0,4.9,3
0.0,100.0,5.8,3
0.0,100.0,5.3,3
0.0,100.0,6.3,3
0.0,100.0,4.2,3
0.0,100.0,4.8,3
0.0,100.0,5.1,3
0.0,100.0,5.8,3
0.0,100.0,5.6,3
0.0,100.0,7.4,3
0.0,100.0,8.7,3
0.0,100.0,8.8,3
0.0,100.0,10.0,3
0.0,100.0,9.6,3
0.0,100.0,11.3,3
0.0,100.0,12.1,3
0.0,100.0,12.6,3
0.0,100.0,13.0,3
0.0,100.0,12.2,3
0.0,100.0,12.9,3
0.0,100.0,13.6,3
0.0,100.0,13.0,3
0.0,100.0,13.2,3
0.0,100.0,13.8,3
0.0,100.0,15.0,3
0.0,100.0,15.1,3
0.0,100.0,16.6,3
0.0,100.0,16.3,3
0.0,100.0,17.3,3
0.0,100.0,17.3,3
0.0,100.0,19.7,3
0.0,100.0,19.5,3
0.0,100.0,18.8,3
0.0,100.0,18.7,3
0.0,100.0,18.6,3
0.0,100.0,19.4,3
0.0,100.0,17.4,3
0.0,100.0,17.1,3
0.0,100.0,16.6,3
0.0,100.0,16.6,3
0.0,100.0,15.9,3
0.0,100.0,14.6,3
0.0,100.0,12.9,3
0.0,100.0,13.6,3
0.0,100.0,12.9,3
0.0,100.0,12.4,3
0.0,100.0,12.2,3
0.0,100.0,10.8,3
0.0,100.0,11.1,3
0.0,100.0,9.3,3
0.0,100.0,10.8,3
0.0,100.0,9.7,3
0.0,100.0,9.7,3
0.0,100.0,8.4,3
0.0,100.0,8.4,3
0.0,100.0,6.7,3
0.0,100.0,7.7,3
0.0,100.0,6.5,3
0.0,100.0,7.6,3
0.0,100.0,6.2,3
0.0,100.0,8.4,3
0.0,100.0,8.0,3
0.0,100.0,6.8,3
0.0,100.0,7.6,3
0.0,100.0,7.4,3
0.0,100.0,7.2,3
0.0,100.0,8.0,3
0.0,100.0,8.4,3
0.0,100.0,9.8,3
0.0,100.0,7.8,3
0.0,100.0,10.6,3
0.0,100.0,8.8,3
0.0,100.0,8.8,3
0.0,100.0,9.5,3
0.0,100.0,8.4,3
0.0,100.0,9.5,3
0.0,100.0,10.3,3
0.0,100.0,10.0,3
0.0,100.0,9.0,3
0.0,100.0,9.6,3
0.0,100.0,9.7,3
0.0,100.0,10.0,3
0.0,100.0,9.3,3
0.0,100.0,9.9,3
0.0,100.0,10.3,3
0.0,100.0,10.2,3
0.0,100.0,10.1,3
0.0,100.0,10.6,3
0.0,100.0,9.9,3
0.0,100.0,9.8,3
0.0,100.0,9.5,3
0.0,100.0,9.4,3
0.0,100.0,10.3,3
0.0,100.0,10.1,3
0.0,100.0,10.4,3
0.0,100.0,8.9,3
0.0,100.0,10.4,3
0.0,100.0,10.1,3
0.0,100.0,10.2,3
0.0,100.0,11.1,3
0.0,100.0,10.4,3
0.0,100.0,10.4,3
0.0,100.0,9.6,3
0.0,100.0,10.6,3
0.0,100.0,10.0,3
0.0,100.0,10.1,3
0.0,100.0,10.2,3
0.0,100.0,10.8,3
0.0,100.0,10.2,3
0.0,100.0,10.6,3
0.0,100.0,10.1,3
0.0,100.0,10.0,3
0.0,100.0,11.8,3
0.0,100.0,10.6,3
0.0,100.0,11.8,3
0.0,100.0,9.4,3
2.33,100.0,11.7,3
2.33,100.0,10.6,3
2.32,100.0,11.8,3
2.32,100.0,10.7,3
2.31,100.0,10.2,3
2.31,100.0,12.1,3
2.3,100.0,11.3,3
2.3,100.0,11.2,3
2.29,100.0,10.9,3
2.28,100.0,10.9,3
2.28,100.0,11.4,3
2.27,100.0,10.8,3
2.27,100.0,11.3,3
2.26,100.0,12.1,3
2.26,100.0,10.3,3
2.25,100.0,12.0,3
2.25,100.0,11.4,3
2.24,100.0,11.2,3
2.24,100.0,12.2,3
2.23,100.0,12.6,3
2.23,100.0,11.9,3
2.22,100.0,11.7,3
2.22,100.0,12.0,3
2.21,100.0,11.7,3
2.21,100.0,12.0,3
2.2,100.0,11.7,3
2.2,100.0,11.6,3
4.39,100.0,11.3,3
4.38,100.0,11.6,3
4.37,100.0,12.0,3
4.36,100.0,12.2,3
4.35,100.0,12.1,3
4.34,100.0,10.6,3
4.33,100.0,12.7,3
4.32,100.0,11.6,3
4.31,100.0,11.7,3
4.3,100.0,11.6,3
6.44,100.0,12.0,3
6.43,100.0,11.4,3
6.42,100.0,12.2,3
6.4,100.0,11.4,3
6.39,100.0,11.1,3
6.37,100.0,11.3,3
6.36,100.0,11.0,3
6.35,100.0,11.6,3
6.33,100.0,11.9,3
6.32,100.0,12.4,3
6.31,100.0,12.5,3
6.29,100.0,12.7,3
6.28,100.0,13.2,3
6.27,100.0,12.7,3
6.25,100.0,12.7,3
6.24,100.0,12.5,3
6.23,100.0,11.5,3
6.22,100.0,12.3,3
6.2,100.0,12.6,3
6.19,100.0,12.5,3
6.18,100.0,11.9,3
6.16,100.0,12.7,3
6.15,100.0,11.9,3
6.14,100.0,11.8,3
6.13,100.0,12.1,3
6.11,100.0,12.4,3
6.1,100.0,12.8,3
6.09,100.0,13.3,3
6.08,100.0,12.2,3
6.06,100.0,13.6,3
6.05,100.0,14.3,3
6.04,100.0,14.6,3
6.03,100.0,15.9,3
6.01,100.0,16.6,3
6.0,100.0,16.8,3
5.99,100.0,16.0,3
5.98,100.0,16.6,3
5.97,100.0,16.3,3
5.96,100.0,18.3,3
5.94,100.0,19.0,3
5.93,100.0,18.9,3
5.92,100.0,18.5,3
5.91,100.0,20.1,3
5.9,100.0,19.8,3
5.89,100.0,19.0,3
5.87,100.0,17.9,3
5.86,100.0,17.2,3
5.85,100.0,16.5,3
5.84,100.0,15.8,3
7.77,100.0,16.4,3
7.76,100.0,15.2,3
7.74,100.0,16.4,3
7.73,100.0,16.1,3
7.71,100.0,16.8,3
9.62,100.0,17.0,3
9.6,100.0,16.2,3
11.5,100.0,16.0,3
11.48,100.0,15.4,3
11.46,100.0,15.2,3
11.44,100.0,15.3,3
11.41,100.0,14.5,3
11.39,100.0,14.9,3
13.27,100.0,14.6,3
13.24,100.0,13.9,3
13.22,100.0,14.2,3
13.19,100.0,15.5,3
13.17,100.0,15.1,3
13.14,100.0,15.4,3
13.12,100.0,15.5,3
13.09,100.0,14.9,3
13.07,100.0,15.1,3
13.04,100.0,14.5,3
13.02,100.0,15.1,3
13.0,100.0,14.3,3
12.97,100.0,14.2,3
12.95,100.0,12.9,3
12.92,100.0,11.2,3
12.9,100.0,11.0,3
12.88,100.0,12.3,3
12.85,100.0,11.3,3
12.83,100.0,11.0,3
12.81,100.0,11.3,3
12.78,100.0,10.5,3
12.76,100.0,10.6,3
12.74,100.0,9.2,3
12.71,100.0,6.2,3
12.69,100.0,5.2,3
12.67,100.0,3.5,3
12.64,100.0,2.4,3
12.62,100.0,1.2,3
12.6,100.0,0.5,3
12.58,100.0,1.4,3
12.55,100.0,0.1,3
12.53,100.0,2.5,3
12.51,100.0,2.6,3
12.49,100.0,4.8,3
12.46,100.0,6.9,3
12.44,100.0,8.6,3
12.42,100.0,11.5,3
12.4,100.0,12.1,3
12.38,100.0,12.7,3
12.35,100.0,12.8,3
12.33,100.0,12.3,3
12.31,100.0,12.9,3
12.29,100.0,11.7,3
12.27,100.0,9.9,3
12.25,100.0,8.3,3
12.22,100.0,8.4,3
12.2,100.0,7.1,3
12.18,100.0,7.9,3
12.16,100.0,7.6,3
12.14,100.0,8.5,3
12.12,100.0,9.0,3
12.1,100.0,10.6,3
12.08,100.0,11.3,3
12.06,100.0,12.2,3
12.04,100.0,13.9,3
12.01,100.0,13.3,3
11.99,100.0,14.2,3
11.97,100.0,14.4,3
11.95,100.0,15.5,3
11.93,100.0,14.2,3
11.91,100.0,12.6,3
11.89,100.0,13.2,3
11.87,100.0,12.3,3
11.85,100.0,14.0,3
11.83,100.0,12.2,3
11.81,100.0,12.2,3
11.79,100.0,12.5,3
11.77,100.0,12.8,3
11.75,100.0,12.6,3
11.73,100.0,12.1,3
11.71,100.0,11.4,3
11.69,100.0,12.7,3
11.67,100.0,12.7,3
11.66,100.0,12.1,3
11.64,100.0,12.2,3
11.62,100.0,11.5,3
11.6,100.0,12.0,3
11.58,100.0,11.0,3
11.56,100.0,11.0,3
11.54,100.0,11.6,3
11.52,100.0,12.2,3
11.5,100.0,10.8,3
11.48,100.0,12.1,3
11.46,100.0,12.4,3
11.45,100.0,13.0,3
11.43,100.0,12.2,3
11.41,100.0,12.9,3
11.39,100.0,13.7,3
11.37,100.0,12.4,3
11.35,100.0,12.3,3
11.33,100.0,10.3,3
11.32,100.0,10.0,3
11.3,100.0,8.5,3
11.28,100.0,7.3,3
11.26,100.0,6.0,3
11.24,100.0,7.9,3
11.23,100.0,5.4,3
11.21,100.0,4.0,3
11.19,100.0,4.4,3
11.17,100.0,4.5,3
11.15,100.0,4.3,3
11.14,100.0,4.5,3
11.12,100.0,3.2,3
11.1,100.0,3.2,3
11.08,100.0,2.2,3
11.06,100.0,1.9,3
11.05,100.0,2.7,3
11.03,100.0,2.3,3
11.01,100.0,2.2,3
11.0,100.0,2.8,3
10.98,100.0,2.3,3
10.96,100.0,2.8,3
10.94,100.0,2.4,3
10.93,100.0,1.9,3
10.91,100.0,2.1,3
10.89,100.0,1.5,3
10.88,100.0,2.6,3
10.86,100.0,2.2,3
10.84,100.0,2.5,3
10.83,100.0,2.7,3
10.81,100.0,2.9,3
10.79,100.0,2.5,3
10.78,100.0,3.9,3
10.76,100.0,3.5,3
10.74,100.0,3.3,3
10.73,100.0,3.2,3
10.71,100.0,4.0,3
10.69,100.0,3.0,3
10.68,100.0,2.4,3
10.66,100.0,2.5,3
10.65,100.0,3.1,3
12.15,100.0,2.7,3
12.13,100.0,1.8,3
12.11,100.0,1.1,3
12.09,100.0,1.5,3
12.07,100.0,2.3,3
12.06,100.0,2.1,3
12.04,100.0,2.6,3
12.02,100.0,2.1,3
12.0,100.0,0.3,3
11.98,100.0,2.6,3
11.97,100.0,2.0,3
11.95,100.0,2.3,3
11.93,100.0,2.3,3
11.91,100.0,0.7,3
11.89,100.0,3.2,3
11.88,100.0,2.2,3
11.86,100.0,2.9,3
11.84,100.0,2.5,3
11.82,100.0,4.1,3
11.81,100.0,2.8,3
11.79,100.0,3.9,3
11.77,100.0,2.2,3
11.75,100.0,2.9,3
11.74,100.0,1.6,3
11.72,100.0,0.4,3
11.7,100.0,1.8,3
11.69,100.0,1.1,3
11.67,100.0,0.3,3
11.65,100.0,0.8,3
11.64,100.0,1.1,3
11.62,100.0,0.6,3
11.6,100.0,0.8,3
11.59,100.0,1.0,3
11.57,100.0,0.2,3
11.55,100.0,0.1,3
11.54,100.0,1.1,3
12.96,100.0,0.4,3
12.94,100.0,1.5,3
12.92,100.0,1.5,3
12.9,100.0,1.4,3
12.88,100.0,0.7,3
12.87,100.0,1.8,3
12.85,100.0,0.6,3
12.83,100.0,1.2,3
12.81,100.0,3.0,3
12.79,100.0,1.7,3
12.77,100.0,3.5,3
12.76,100.0,3.3,3
12.74,100.0,2.5,3
12.72,100.0,2.0,3
12.7,100.0,3.3,3
12.68,100.0,2.2,3
12.67,100.0,2.5,3
12.65,100.0,2.9,3
12.63,100.0,3.3,3
12.61,100.0,2.5,3
12.6,100.0,2.5,3
12.58,100.0,3.2,3
12.56,100.0,3.9,3
12.54,100.0,3.8,3
12.53,100.0,4.2,3
12.51,100.0,3.0,3
12.49,100.0,3.5,3
12.47,100.0,4.1,3
12.46,100.0,3.8,3
12.44,100.0,4.3,3
