blink_rate,gaze_score,head_deviation,focus_label
0.0,100.0,0.4,4
0.0,100.0,2.2,4
0.0,100.0,1.1,4
0.0,100.0,1.8,4
0.0,100.0,0.8,4
0.0,100.0,1.6,4
0.0,100.0,0.7,4
0.0,100.0,0.8,4
0.0,100.0,1.0,4
0.0,100.0,0.9,4
0.0,100.0,0.2,4
0.0,100.0,0.9,4
0.0,100.0,1.3,4
0.0,100.0,0.3,4
0.0,100.0,0.1,4
0.0,100.0,1.0,4
0.0,100.0,0.9,4
0.0,100.0,0.4,4
0.0,100.0,1.6,4
0.0,100.0,0.2,4
0.0,100.0,0.5,4
0.0,100.0,0.6,4
0.0,100.0,0.6,4
0.0,100.0,0.3,4
0.0,100.0,1.1,4
0.0,100.0,0.7,4
0.0,100.0,0.2,4
0.0,100.0,0.2,4
0.0,100.0,0.8,4
0.0,100.0,0.3,4
0.0,100.0,0.1,4
0.0,100.0,0.3,4
0.0,100.0,0.2,4
0.0,100.0,0.2,4
0.0,100.0,1.4,4
0.0,100.0,1.0,4
0.0,100.0,0.1,4
0.0,100.0,1.2,4
0.0,100.0,0.6,4
0.0,100.0,1.5,4
0.0,100.0,1.2,4
0.0,100.0,1.5,4
0.0,100.0,0.2,4
0.0,100.0,0.5,4
0.0,100.0,0.9,4
0.0,100.0,0.2,4
0.0,100.0,0.2,4
0.0,100.0,0.4,4
0.0,100.0,1.4,4
0.0,100.0,0.5,4
0.0,100.0,0.3,4
0.0,100.0,0.9,4
0.0,100.0,0.7,4
0.0,100.0,1.6,4
0.0,100.0,0.8,4
0.0,100.0,0.4,4
0.0,100.0,0.7,4
0.0,100.0,0.0,4
0.0,100.0,1.3,4
0.0,100.0,0.6,4
0.0,100.0,0.0,4
0.0,100.0,0.8,4
0.0,100.0,1.6,4
0.0,100.0,0.9,4
0.0,100.0,0.2,4
0.0,100.0,1.0,4
0.0,100.0,0.3,4
0.0,100.0,1.0,4
0.0,100.0,1.2,4
0.0,100.0,0.5,4
0.0,100.0,0.5,4
0.0,100.0,0.9,4
0.0,100.0,1.1,4
0.0,100.0,0.6,4
0.0,100.0,0.7,4
0.0,100.0,0.4,4
0.0,100.0,0.9,4
0.0,100.0,0.8,4
0.0,100.0,0.3,4
0.0,100.0,0.5,4
0.0,100.0,0.3,4
0.0,100.0,0.0,4
0.0,100.0,0.0,4
0.0,100.0,0.6,4
0.0,100.0,0.7,4
0.0,100.0,0.1,4
0.0,100.0,0.9,4
0.0,100.0,0.8,4
0.0,100.0,0.1,4
0.0,100.0,0.8,4
0.0,100.0,0.0,4
0.0,100.0,0.4,4
0.0,100.0,0.1,4
0.0,100.0,0.2,4
0.0,100.0,0.4,4
0.0,100.0,0.2,4
0.0,100.0,0.7,4
0.0,100.0,0.7,4
0.0,100.0,0.0,4
0.0,100.0,0.2,4
0.0,100.0,0.8,4
0.0,100.0,0.7,4
