blink_rate,gaze_score,head_deviation,focus_label
63.09,100.0,11.7,0
62.83,100.0,12.4,0
62.57,100.0,10.9,0
62.31,100.0,11.9,0
62.05,100.0,11.0,0
61.79,100.0,12.8,0
61.54,100.0,11.9,0
61.29,100.0,12.5,0
61.04,100.0,13.0,0
60.79,100.0,12.2,0
60.55,100.0,11.2,0
60.3,100.0,11.4,0
60.05,100.0,11.9,0
59.82,100.0,11.9,0
59.58,100.0,12.3,0
59.35,100.0,11.5,0
59.12,100.0,11.7,0
58.88,100.0,12.2,0
58.65,100.0,12.1,0
58.43,100.0,11.8,0
58.2,100.0,11.1,0
57.98,100.0,11.4,0
57.75,100.0,12.7,0
57.53,100.0,13.5,0
57.3,100.0,10.9,0
57.09,100.0,11.8,0
56.88,100.0,11.8,0
56.66,100.0,10.9,0
56.45,100.0,12.7,0
56.23,100.0,10.0,0
56.02,100.0,12.3,0
55.82,100.0,12.4,0
55.61,100.0,12.5,0
55.4,100.0,11.0,0
55.2,100.0,13.0,0
54.99,100.0,12.7,0
54.8,100.0,11.3,0
54.59,100.0,12.2,0
54.4,100.0,13.4,0
54.2,100.0,12.3,0
54.01,100.0,10.5,0
53.8,100.0,11.8,0
53.62,100.0,11.4,0
53.43,100.0,11.6,0
53.24,100.0,12.6,0
53.05,100.0,12.3,0
52.87,100.0,12.1,0
52.68,100.0,11.0,0
52.5,100.0,12.2,0
52.31,100.0,12.2,0
52.12,100.0,11.6,0
51.95,100.0,13.5,0
51.77,100.0,12.5,0
51.59,100.0,11.8,0
51.42,100.0,13.8,0
51.24,100.0,10.1,0
51.07,100.0,10.7,0
50.89,100.0,10.4,0
50.72,100.0,10.0,0
50.55,100.0,11.0,0
50.38,100.0,10.7,0
50.21,100.0,11.4,0
50.04,100.0,11.5,0
49.87,100.0,13.7,0
49.71,100.0,11.0,0
49.55,100.0,11.0,0
49.39,100.0,11.4,0
49.22,100.0,11.7,0
49.06,100.0,13.7,0
48.9,100.0,12.2,0
48.74,100.0,12.2,0
48.59,100.0,12.8,0
48.42,100.0,15.2,0
51.49,100.0,12.9,0
51.32,100.0,15.6,0
51.16,100.0,14.0,0
51.0,100.0,13.4,0
50.84,100.0,13.0,0
50.68,100.0,11.4,0
50.52,100.0,13.0,0
50.36,100.0,12.0,0
53.29,100.0,12.9,0
53.13,100.0,13.2,0
53.0,100.0,15.6,0
52.84,100.0,11.5,0
52.67,100.0,12.3,0
55.6,100.0,13.2,0
55.43,100.0,12.4,0
58.33,100.0,11.9,0
58.14,100.0,13.6,0
57.97,100.0,14.8,0
57.8,100.0,12.9,0
57.62,100.0,11.7,0
57.45,100.0,15.2,0
60.29,100.0,12.5,0
60.11,100.0,13.4,0
59.93,100.0,13.3,0
59.75,100.0,12.9,0
59.56,100.0,12.1,0
59.39,100.0,13.5,0
59.22,100.0,12.0,0
59.04,100.0,11.9,0
61.81,100.0,11.9,0
61.63,100.0,11.8,0
61.45,100.0,11.1,0
64.19,100.0,11.6,0
64.02,100.0,10.6,0
66.72,100.0,12.8,0
66.54,100.0,12.6,0
66.34,100.0,10.4,0
69.03,100.0,12.4,0
68.83,100.0,10.4,0
71.49,100.0,11.2,0
71.29,100.0,12.3,0
71.09,100.0,13.8,0
70.89,100.0,14.0,0
70.69,100.0,15.5,0
70.49,100.0,14.5,0
70.29,100.0,14.8,0
70.09,100.0,12.2,0
69.9,100.0,13.7,0
69.7,100.0,13.0,0
69.51,100.0,12.9,0
72.09,100.0,11.2,0
71.88,100.0,11.6,0
71.68,100.0,12.6,0
74.23,100.0,10.3,0
74.04,100.0,9.5,0
73.84,100.0,11.6,0
73.64,100.0,10.3,0
73.43,100.0,11.8,0
73.24,100.0,12.4,0
75.74,100.0,12.8,0
75.54,100.0,13.2,0
75.34,100.0,12.8,0
75.13,100.0,13.5,0
77.61,100.0,13.0,0
77.4,100.0,14.0,0
77.2,100.0,12.8,0
76.99,100.0,13.4,0
79.43,100.0,12.0,0
79.22,100.0,13.9,0
79.01,100.0,13.9,0
78.81,100.0,13.3,0
78.6,100.0,11.8,0
78.4,100.0,11.6,0
80.8,100.0,13.0,0
80.59,100.0,11.2,0
80.38,100.0,13.0,0
80.17,100.0,12.0,0
79.96,100.0,13.7,0
79.76,100.0,12.1,0
82.11,100.0,13.1,0
81.91,100.0,13.4,0
84.25,100.0,14.9,0
84.04,100.0,14.3,0
86.37,100.0,15.4,0
86.14,100.0,14.0,0
85.93,100.0,15.1,0
85.71,100.0,14.7,0
88.01,100.0,15.7,0
87.79,100.0,13.0,0
87.57,100.0,13.5,0
87.35,100.0,13.2,0
87.14,100.0,13.8,0
86.92,100.0,14.1,0
86.71,100.0,11.4,0
88.96,100.0,13.9,0
88.74,100.0,12.6,0
88.52,100.0,12.2,0
88.31,100.0,12.5,0
88.09,100.0,10.8,0
87.87,100.0,14.0,0
90.1,100.0,14.3,0
89.87,100.0,13.6,0
89.66,100.0,13.6,0
89.44,100.0,14.5,0
89.22,100.0,16.4,0
91.42,100.0,17.8,0
91.2,100.0,17.1,0
90.98,100.0,17.2,0
93.15,100.0,16.9,0
92.92,100.0,18.5,0
92.71,100.0,15.4,0
94.86,100.0,14.9,0
94.64,100.0,16.0,0
96.77,100.0,13.2,0
96.55,100.0,12.5,0
98.67,100.0,12.8,0
98.43,100.0,11.9,0
98.21,100.0,12.8,0
97.98,100.0,13.1,0
97.75,100.0,13.1,0
97.52,100.0,12.0,0
99.61,100.0,13.2,0
99.38,100.0,14.6,0
101.46,100.0,15.2,0
101.23,100.0,14.4,0
103.29,100.0,12.6,0
103.05,100.0,13.1,0
102.82,100.0,11.8,0
102.58,100.0,14.4,0
102.35,100.0,15.0,0
102.12,100.0,14.3,0
101.89,100.0,13.3,0
103.91,100.0,14.5,0
103.68,100.0,12.8,0
105.69,100.0,12.9,0
105.46,100.0,13.4,0
105.22,100.0,13.4,0
104.99,100.0,12.7,0
104.75,100.0,12.5,0
104.52,100.0,12.5,0
104.29,100.0,13.2,0
106.27,100.0,15.5,0
106.04,100.0,13.1,0
105.8,100.0,15.0,0
107.77,100.0,12.6,0
107.53,100.0,11.7,0
107.3,100.0,11.3,0
107.06,100.0,11.6,0
106.84,100.0,13.4,0
106.61,100.0,12.7,0
108.55,100.0,13.5,0
108.32,100.0,12.5,0
108.08,100.0,11.8,0
107.85,100.0,13.0,0
107.62,100.0,12.9,0
107.39,100.0,13.0,0
107.16,100.0,12.9,0
106.93,100.0,14.4,0
106.7,100.0,15.7,0
106.47,100.0,15.2,0
108.37,100.0,15.8,0
108.13,100.0,14.6,0
107.91,100.0,15.6,0
107.69,100.0,11.6,0
107.46,100.0,15.4,0
109.34,100.0,8.2,0
109.11,100.0,10.8,0
108.88,100.0,10.3,0
110.74,100.0,9.6,0
110.51,100.0,5.7,0
110.28,100.0,5.8,0
110.05,100.0,5.7,0
111.89,100.0,2.9,0
111.66,100.0,2.9,0
111.43,100.0,0.5,0
111.2,100.0,2.6,0
110.97,100.0,6.1,0
110.75,100.0,6.3,0
110.51,100.0,11.1,0
110.29,100.0,10.5,0
110.07,100.0,19.0,0
109.84,100.0,22.5,0
107.43,100.0,75.2,0
107.23,100.0,77.7,0
107.01,100.0,79.4,0
106.8,100.0,78.0,0
106.59,100.0,72.4,0
106.16,100.0,60.8,0
105.75,100.0,61.8,0
107.5,100.0,58.7,0
106.66,100.0,57.9,0
92.6,100.0,33.3,0
83.25,100.0,54.1,0
82.25,100.0,70.9,0
80.96,100.0,59.5,0
80.65,100.0,60.1,0
80.34,100.0,59.2,0
80.03,100.0,61.2,0
79.72,100.0,62.3,0
79.41,100.0,62.3,0
79.11,100.0,60.7,0
78.8,100.0,56.7,0
78.5,100.0,53.6,0
79.82,100.0,52.1,0
79.7,100.0,50.4,0
79.59,100.0,51.2,0
79.48,100.0,50.9,0
79.36,100.0,49.7,0
79.25,100.0,48.9,0
79.14,100.0,47.3,0
79.02,100.0,44.9,0
78.92,100.0,42.9,0
80.21,100.0,41.4,0
80.1,100.0,42.6,0
79.99,100.0,42.2,0
81.28,100.0,39.8,0
81.16,100.0,39.7,0
81.05,100.0,38.9,0
80.93,100.0,39.0,0
80.83,100.0,38.6,0
80.71,100.0,37.4,0
80.6,100.0,35.6,0
81.88,100.0,33.9,0
81.76,100.0,30.8,0
81.65,100.0,30.0,0
81.54,100.0,27.2,0
81.42,100.0,25.9,0
81.31,100.0,25.8,0
81.2,100.0,26.5,0
81.09,100.0,25.2,0
82.35,100.0,25.0,0
82.24,100.0,24.9,0
82.12,100.0,26.2,0
82.01,100.0,27.0,0
81.9,100.0,26.5,0
