blink_rate,gaze_score,head_deviation,focus_label
67.91,100.0,1.7,1
67.67,100.0,0.9,1
67.43,100.0,2.2,1
67.2,100.0,0.7,1
66.96,100.0,0.8,1
66.72,100.0,1.8,1
66.49,100.0,0.7,1
66.26,100.0,1.9,1
66.02,100.0,1.1,1
69.26,100.0,0.0,1
69.02,100.0,0.2,1
68.78,100.0,0.0,1
68.55,100.0,1.4,1
68.32,100.0,0.5,1
68.08,100.0,1.6,1
67.85,100.0,0.8,1
67.62,100.0,0.6,1
67.4,100.0,0.5,1
67.17,100.0,1.2,1
66.94,100.0,1.0,1
66.72,100.0,0.7,1
66.5,100.0,0.9,1
66.28,100.0,1.2,1
66.06,100.0,0.2,1
65.84,100.0,0.5,1
65.63,100.0,0.0,1
65.41,100.0,0.7,1
65.2,100.0,0.9,1
64.98,100.0,1.9,1
64.77,100.0,6.0,1
64.56,100.0,7.1,1
64.35,100.0,6.8,1
64.15,100.0,8.5,1
63.94,100.0,7.8,1
63.74,100.0,7.6,1
63.54,100.0,8.2,1
63.34,100.0,7.9,1
63.14,100.0,7.9,1
62.94,100.0,7.8,1
62.74,100.0,7.5,1
62.54,100.0,7.8,1
62.35,100.0,7.8,1
62.16,100.0,7.7,1
61.97,100.0,8.5,1
61.77,100.0,8.7,1
61.58,100.0,7.6,1
61.4,100.0,7.3,1
61.21,100.0,7.8,1
61.02,100.0,8.0,1
60.84,100.0,8.4,1
60.65,100.0,8.0,1
60.46,100.0,8.4,1
60.29,100.0,7.9,1
60.1,100.0,8.1,1
59.92,100.0,7.5,1
59.75,100.0,7.1,1
59.57,100.0,6.1,1
59.39,100.0,3.9,1
59.22,100.0,3.3,1
59.04,100.0,2.1,1
58.87,100.0,0.0,1
58.69,100.0,1.7,1
58.52,100.0,3.1,1
58.35,100.0,4.8,1
58.19,100.0,5.9,1
58.02,100.0,6.0,1
57.85,100.0,7.6,1
57.69,100.0,8.4,1
57.52,100.0,7.5,1
57.36,100.0,9.2,1
57.19,100.0,9.0,1
57.03,100.0,9.6,1
56.87,100.0,7.4,1
56.71,100.0,8.5,1
56.55,100.0,9.8,1
56.39,100.0,10.8,1
56.23,100.0,8.1,1
56.07,100.0,9.6,1
55.91,100.0,9.7,1
55.76,100.0,7.9,1
55.6,100.0,6.5,1
55.45,100.0,8.2,1
55.29,100.0,7.8,1
55.14,100.0,7.3,1
54.99,100.0,6.3,1
54.84,100.0,7.4,1
54.69,100.0,7.0,1
54.54,100.0,8.3,1
54.39,100.0,8.4,1
54.24,100.0,9.2,1
54.1,100.0,7.3,1
53.95,100.0,7.7,1
53.81,100.0,6.2,1
53.66,100.0,6.8,1
53.52,100.0,6.7,1
53.38,100.0,6.2,1
53.24,100.0,6.8,1
53.09,100.0,7.5,1
52.95,100.0,7.0,1
52.81,100.0,8.1,1
52.67,100.0,8.3,1
52.53,100.0,7.3,1
52.4,100.0,7.3,1
52.26,100.0,8.1,1
52.12,100.0,9.6,1
51.99,100.0,9.9,1
51.85,100.0,12.9,1
51.72,100.0,12.7,1
51.59,100.0,16.5,1
51.46,100.0,19.7,1
53.89,100.0,22.7,1
53.75,100.0,23.5,1
53.61,100.0,23.1,1
53.48,100.0,23.1,1
53.34,100.0,20.5,1
53.21,100.0,17.6,1
53.07,100.0,14.1,1
52.94,100.0,11.7,1
55.32,100.0,13.0,1
55.18,100.0,14.2,1
57.54,100.0,14.3,1
57.4,100.0,13.1,1
57.26,100.0,12.4,1
57.12,100.0,10.6,1
59.45,100.0,10.5,1
59.3,100.0,9.3,1
59.16,100.0,10.7,1
56.5,100.0,13.1,1
56.38,100.0,11.0,1
58.59,100.0,2.0,1
58.45,100.0,4.7,1
58.32,100.0,3.8,1
60.51,100.0,4.0,1
60.37,100.0,3.4,1
60.23,100.0,3.8,1
60.09,100.0,5.1,1
59.95,100.0,6.3,1
59.81,100.0,5.7,1
59.68,100.0,5.4,1
59.54,100.0,3.5,1
61.69,100.0,3.6,1
61.55,100.0,0.6,1
61.4,100.0,1.5,1
61.27,100.0,0.2,1
61.13,100.0,1.2,1
60.99,100.0,0.0,1
60.85,100.0,0.5,1
60.72,100.0,0.6,1
60.58,100.0,0.5,1
60.44,100.0,1.1,1
60.31,100.0,2.0,1
60.18,100.0,2.8,1
60.04,100.0,3.6,1
59.91,100.0,4.3,1
59.78,100.0,5.2,1
61.85,100.0,2.9,1
61.72,100.0,2.3,1
61.57,100.0,0.2,1
61.45,100.0,0.6,1
61.31,100.0,0.4,1
61.18,100.0,1.2,1
61.05,100.0,1.6,1
60.92,100.0,0.8,1
60.79,100.0,1.3,1
60.66,100.0,0.4,1
60.53,100.0,2.1,1
60.39,100.0,0.8,1
60.26,100.0,1.2,1
60.13,100.0,0.7,1
60.0,100.0,0.2,1
