blink_rate,gaze_score,head_deviation,focus_label
0.0,100.0,1.4,3
0.0,100.0,0.9,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,0.2,3
0.0,100.0,0.2,3
0.0,100.0,0.9,3
0.0,100.0,0.6,3
0.0,100.0,0.6,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,2.1,3
0.0,100.0,0.5,3
0.0,100.0,0.9,3
0.0,100.0,0.3,3
0.0,100.0,1.1,3
0.0,100.0,0.6,3
0.0,100.0,0.5,3
0.0,100.0,0.7,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,0.1,3
0.0,100.0,0.6,3
0.0,100.0,1.0,3
0.0,100.0,1.4,3
0.0,100.0,0.6,3
0.0,100.0,1.7,3
0.0,100.0,0.1,3
0.0,100.0,1.2,3
0.0,100.0,0.1,3
0.0,100.0,0.4,3
0.0,100.0,0.0,3
0.0,100.0,0.2,3
0.0,100.0,0.0,3
0.0,100.0,0.2,3
0.0,100.0,1.4,3
0.0,100.0,0.0,3
0.0,100.0,0.3,3
0.0,100.0,0.4,3
0.0,100.0,0.4,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,0.6,3
0.0,100.0,1.4,3
0.0,100.0,0.1,3
0.0,100.0,0.3,3
0.0,100.0,1.1,3
0.0,100.0,0.1,3
0.0,100.0,1.5,3
0.0,100.0,0.5,3
0.0,100.0,0.4,3
0.0,100.0,1.1,3
0.0,100.0,0.8,3
0.0,100.0,1.1,3
0.0,100.0,1.0,3
0.0,100.0,0.7,3
0.0,100.0,0.2,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,1.5,3
0.0,100.0,1.7,3
0.0,100.0,0.4,3
0.0,100.0,0.2,3
0.0,100.0,0.2,3
0.0,100.0,0.1,3
0.0,100.0,0.7,3
0.0,100.0,0.2,3
0.0,100.0,0.4,3
0.0,100.0,0.4,3
0.0,100.0,1.0,3
0.0,100.0,0.4,3
0.0,100.0,0.6,3
0.0,100.0,1.5,3
0.0,100.0,1.2,3
0.0,100.0,0.3,3
0.0,100.0,0.7,3
0.0,100.0,0.4,3
0.0,100.0,0.8,3
0.0,100.0,0.4,3
0.0,100.0,0.9,3
0.0,100.0,0.4,3
0.0,100.0,0.5,3
0.0,100.0,0.7,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,1.4,3
0.0,100.0,0.2,3
0.0,100.0,0.4,3
0.0,100.0,0.5,3
0.0,100.0,0.5,3
0.0,100.0,0.4,3
0.0,100.0,0.6,3
0.0,100.0,0.3,3
0.0,100.0,0.3,3
0.0,100.0,0.2,3
0.0,100.0,0.0,3
0.0,100.0,0.9,3
0.0,100.0,0.7,3
0.0,100.0,0.6,3
0.0,100.0,0.1,3
0.0,100.0,0.2,3
0.0,100.0,0.5,3
0.0,100.0,0.5,3
0.0,100.0,0.5,3
0.0,100.0,0.6,3
0.0,100.0,1.9,3
0.0,100.0,0.1,3
0.0,100.0,1.0,3
0.0,100.0,0.3,3
0.0,100.0,0.6,3
0.0,100.0,0.7,3
0.0,100.0,0.1,3
0.0,100.0,0.3,3
0.0,100.0,0.7,3
0.0,100.0,0.4,3
0.0,100.0,0.4,3
0.0,100.0,0.6,3
0.0,100.0,0.1,3
0.0,100.0,0.6,3
0.0,100.0,0.2,3
0.0,100.0,0.4,3
0.0,100.0,0.5,3
0.0,100.0,0.0,3
0.0,100.0,0.3,3
0.0,100.0,0.9,3
0.0,100.0,0.2,3
0.0,100.0,0.0,3
0.0,100.0,1.2,3
0.0,100.0,0.0,3
0.0,100.0,0.1,3
0.0,100.0,0.9,3
0.0,100.0,0.5,3
0.0,100.0,0.1,3
0.0,100.0,0.1,3
0.0,100.0,0.5,3
0.0,100.0,0.0,3
0.0,100.0,0.2,3
0.0,100.0,0.8,3
0.0,100.0,1.2,3
0.0,100.0,0.1,3
0.0,100.0,0.6,3
0.0,100.0,0.4,3
0.0,100.0,0.0,3
0.0,100.0,0.3,3
0.0,100.0,0.4,3
0.0,100.0,0.5,3
0.0,100.0,0.5,3
0.0,100.0,0.2,3
0.0,100.0,0.4,3
0.0,100.0,0.7,3
0.0,100.0,1.4,3
0.0,100.0,0.4,3
0.0,100.0,1.2,3
0.0,100.0,0.4,3
0.0,100.0,0.1,3
0.0,100.0,0.3,3
